,marka,seri,model,paket,yil,fiyat,sira,paket_label,seri_label
1706,volkswagen,jetta,1.2-tsi-bluemotion,comfortline,2016.2857142857142,12.330504638906516,1,2,2
1707,volkswagen,jetta,1.4-tsi,exclusive,2010.0,11.707669304705325,1,1,3
1708,volkswagen,jetta,1.4-tsi,tour,2009.0,11.80560254159177,1,2,3
1709,volkswagen,jetta,1.4-tsi,comfortline,2011.125,11.899402197060141,1,3,3
1710,volkswagen,jetta,1.4-tsi,trendline,2013.0,12.115287958917694,1,4,3
1711,volkswagen,jetta,1.4-tsi,highline,2013.25,12.209410252966396,1,5,3
1712,volkswagen,jetta,1.4-tsi-bluemotion,trendline,2016.0,12.245298166364206,1,1,4
1713,volkswagen,jetta,1.4-tsi-bluemotion,comfortline,2016.2142857142858,12.336951378048456,1,2,4
1714,volkswagen,jetta,1.4-tsi-bluemotion,highline,2016.2857142857142,12.380030154325457,1,3,4
1715,volkswagen,jetta,1.6,fsi-comfortline,2006.3333333333333,11.51293546492023,1,1,5
1716,volkswagen,jetta,1.6,primeline,2009.75,11.628460481803184,1,2,5
1717,volkswagen,jetta,1.6,midline,2008.5,11.719154051611024,1,3,5
1718,volkswagen,jetta,1.6,comfortline,2008.75,11.748107044180166,1,4,5
1719,volkswagen,jetta,1.6-tdi,primeline,2011.0,11.724004532183379,1,1,6
1720,volkswagen,jetta,1.6-tdi,exclusive,2011.0,11.92504173829169,1,2,6
1721,volkswagen,jetta,1.6-tdi,trendline,2013.4761904761904,12.083910661257521,1,3,6
1722,volkswagen,jetta,1.6-tdi,comfortline,2013.16,12.135385507363418,1,4,6
1723,volkswagen,jetta,1.6-tdi,highline,2012.8333333333333,12.158475922859896,1,5,6
1724,volkswagen,lupo,1.4,1.4,2001.0,10.915106645867503,1,1,1
1725,volkswagen,passat,1.4-tsi,trendline,2009.0,11.795352640620031,1,1,1
1726,volkswagen,passat,1.4-tsi,comfortline,2009.4285714285713,12.019749091416921,1,2,1
1727,volkswagen,passat,1.4-tsi-bluemotion,comfortline,2013.72,12.33270970174018,1,1,2
1728,volkswagen,passat,1.4-tsi-bluemotion,trendline,2015.0,12.464587201678082,1,2,2
1729,volkswagen,passat,1.4-tsi-bluemotion,highline,2015.3076923076924,12.73670383776449,1,3,2
1730,volkswagen,passat,1.4-tsi-bluemotion,r-line,2016.0,12.779875885354993,1,4,2
1731,volkswagen,passat,1.5-tsi,impression,2019.8,12.84265212010087,1,1,3
1732,volkswagen,passat,1.5-tsi,business,2020.5625,12.963942084676567,1,2,3
1733,volkswagen,passat,1.5-tsi,elegance,2020.0,13.099605165800519,1,3,3
1734,volkswagen,passat,1.5-tsi,r-line,2020.0,13.196074987687323,1,4,3
1735,volkswagen,passat,1.6,exclusive,2005.0,11.487617913343598,1,1,4
1736,volkswagen,passat,1.6,comfortline,2006.6666666666667,11.862884910339652,1,2,4
1737,volkswagen,passat,1.6,trendline,2009.25,11.929734357401163,1,3,4
1738,volkswagen,passat,1.6-fsi,trendline,2006.0,11.561725152903833,1,1,5
1739,volkswagen,passat,1.6-fsi,comfortline,2006.4545454545455,11.820417517632333,1,2,5
1740,volkswagen,passat,1.6-tdi-bluemotion,1.6-tdi-bluemotion,2013.0,12.25486757159303,1,1,6
1741,volkswagen,passat,1.6-tdi-bluemotion,exclusive,2014.0,12.396697137361691,1,2,6
1742,volkswagen,passat,1.6-tdi-bluemotion,trendline,2015.2272727272727,12.454857442816586,1,3,6
1743,volkswagen,passat,1.6-tdi-bluemotion,comfortline,2014.9767441860465,12.531776395271262,1,4,6
1744,volkswagen,passat,1.6-tdi-bluemotion,impression,2018.1052631578948,12.683861515988351,1,5,6
1745,volkswagen,passat,1.6-tdi-bluemotion,highline,2015.6041666666667,12.795937245507785,1,6,6
1746,volkswagen,passat,1.6-tdi-bluemotion,business,2019.7,12.964407244218226,1,7,6
1747,volkswagen,passat,1.6-tdi-bluemotion,r-line,2018.0,13.085701467719382,1,8,6
1748,volkswagen,passat,1.6-tdi-bluemotion,elegance,2019.625,13.222200284958785,1,9,6
1749,volkswagen,passat,1.8,trendline,2000.0,10.914197158028326,1,1,7
1750,volkswagen,passat,1.8,comfortline,1998.0,11.093630159049829,1,2,7
1751,volkswagen,passat,1.8,basic,1997.5,11.191652826251097,1,3,7
1752,volkswagen,passat,1.8-t,comfortline,1997.5,11.229240770905292,1,1,8
1753,volkswagen,passat,1.8-t,highline,2001.0,11.951186847493476,1,2,8
1754,volkswagen,passat,1.8-t,exclusive,2004.0,12.206077645517674,1,3,8
1755,volkswagen,passat,1.8-tsi,comfortline,2010.0,12.020166253367211,1,1,9
1756,volkswagen,passat,1.8-tsi,exclusive,2009.0,12.037659911047468,1,2,9
1757,volkswagen,passat,1.9-tdi,comfortline,2002.0,11.472059631776897,1,1,10
1758,volkswagen,passat,1.9-tdi,trendline,2004.0,11.695255355062795,1,2,10
1759,volkswagen,passat,2.0,comfortline,2005.0,11.862884910339652,1,1,11
1760,volkswagen,passat,2.0-fsi,highline,2005.0,11.684784142914062,1,1,12
1761,volkswagen,passat,2.0-tdi,comfortline,2007.3846153846155,11.80560254159177,1,1,13
1762,volkswagen,passat,2.0-tdi,highline,2007.2,11.904974309480183,1,2,13
1763,volkswagen,passat,2.0-tdi,exclusive,2010.0,12.001511614739405,1,3,13
1764,volkswagen,passat,2.0-tdi-bluemotion,comfortline,2014.6,12.59473402514672,1,1,14
1765,volkswagen,passat,2.0-tdi-bluemotion,highline,2014.7272727272727,12.699246387487896,1,2,14
1766,volkswagen,passat,2.0-tdi-bluemotion,business,2020.0,13.22672519452875,1,3,14
1767,volkswagen,passat,2.0-tfsi,highline,2008.0,11.829566645319733,1,1,15
1768,volkswagen,passat-variant,1.4-tsi-bluemotion,comfortline,2012.0,12.092349482427034,1,1,1
1769,volkswagen,passat-variant,1.6-fsi,comfortline,2008.0,11.78676973513378,1,1,2
1770,volkswagen,passat-variant,1.6-tdi,comfortline,2016.0,12.627250328716313,1,1,3
1771,volkswagen,passat-variant,1.6-tdi-bluemotion,comfortline,2014.5,12.385820220684256,1,1,4
1772,volkswagen,passat-variant,1.6-tdi-bluemotion,elegance,2021.0,13.244582780038517,1,2,4
1773,volkswagen,polo,1.0,trendline,2017.25,12.024700693933047,1,1,1
1774,volkswagen,polo,1.0-tsi,comfortline,2019.7058823529412,12.367345048436391,1,1,2
1775,volkswagen,polo,1.0-tsi,highline,2019.0,12.46593598532266,1,2,2
1776,volkswagen,polo,1.0-tsi,life,2021.0,12.535379989788607,1,3,2
1777,volkswagen,polo,1.0-tsi,style,2021.0,12.699246387487896,1,4,2
1778,volkswagen,polo,1.2,trendline,2012.4444444444443,11.709733254463467,1,1,3
1779,volkswagen,polo,1.2-tdi,trendline,2012.6153846153845,11.711784520403112,1,1,4
1780,volkswagen,polo,1.2-tdi,bluemotion,2012.0,11.816734299348461,1,2,4
1781,volkswagen,polo,1.2-tsi,comfortline,2015.0666666666666,12.063938642041201,1,1,5
1782,volkswagen,polo,1.2-tsi,lounge,2015.0,12.162617631753708,1,2,5
1783,volkswagen,polo,1.2-tsi,allstar,2016.3333333333333,12.233206179086634,1,3,5
1784,volkswagen,polo,1.4,sportline,1997.0,10.639478682087963,1,1,6
1785,volkswagen,polo,1.4,basicline,2004.5,11.408699799403367,1,2,6
1786,volkswagen,polo,1.4,trendline,2004.8,11.472703547008704,1,3,6
1787,volkswagen,polo,1.4,goal,2006.3333333333333,11.616843941389073,1,4,6
1788,volkswagen,polo,1.4,comfortline,2008.1785714285713,11.71064105813458,1,5,6
1789,volkswagen,polo,1.4,tour,2009.0,11.736077016252437,1,6,6
1790,volkswagen,polo,1.4,chrome-edition,2013.0,11.852969885168331,1,7,6
1791,volkswagen,polo,1.4-tdi,trendline,2012.0833333333333,11.752852295567916,1,1,7
1792,volkswagen,polo,1.4-tdi,comfortline,2014.1944444444443,12.058154111771103,1,2,7
1793,volkswagen,polo,1.4-tsi,act-bluegt,2014.0,12.06105265381003,1,1,8
1794,volkswagen,polo,1.4-tsi,gti,2012.0,12.190964083849375,1,2,8
1795,volkswagen,polo,1.6,comfortline-classic,1999.5,11.060621129527231,1,1,9
1796,volkswagen,polo,1.6,1.6,1997.8333333333333,11.076355250106747,1,2,9
1797,volkswagen,polo,1.6-tdi,comfortline,2012.9166666666667,11.842210527456487,1,1,10
1798,volkswagen,polo,1.6-tdi,trendline,2018.0,12.089599700158505,1,2,10
1799,volkswagen,scirocco,1.4-tsi,white-edition,2012.0,11.931642378754141,1,1,1
1800,volkswagen,scirocco,1.4-tsi,gts,2013.0,12.016732516077072,1,2,1
1801,volkswagen,scirocco,1.4-tsi,sportline,2012.7567567567567,12.117246896289503,1,3,1
1802,volkswagen,scirocco,1.4-tsi,allstar,2016.0,12.586186837689645,1,4,1
1803,volkswagen,vw-cc,1.4-tsi,1.4,2013.0,12.341254677175478,1,1,1
1804,volkswagen,vw-cc,1.4-tsi,exclusive,2014.4736842105262,12.39628383052922,1,2,1
1805,volkswagen,vw-cc,1.4-tsi,sportline,2013.888888888889,12.437188334739655,1,3,1
1806,volkswagen,vw-cc,1.4-tsi,r-line,2014.375,12.556385779203346,1,4,1
1807,volkswagen,vw-cc,1.8-tfsi,1,2010.3333333333333,12.07254696717504,1,1,2
1808,volkswagen,vw-cc,1.8-tsi,1,2011.0,12.07824495582233,1,1,3
1809,volkswagen,vw-cc,2.0-tdi,exclusive,2013.3333333333333,12.409017571151187,1,1,4
1810,volkswagen,vw-cc,2.0-tdi,2.0-tdi,2013.0,12.833349752162816,1,2,4
1811,volvo,850,2.0-t5,1,1996.0,11.407576060361786,1,1,1
1812,volvo,s40,1.6,1.6,2004.0,11.358994843722588,1,1,1
1813,volvo,s40,1.6-d,1.6-d,2006.5,11.648901084578135,1,1,2
1814,volvo,s40,1.6-d,premium,2007.0,11.652696102959753,1,2,2
1815,volvo,s40,1.6-d,dynamic,2009.625,11.813037464800539,1,3,2
1816,volvo,s40,1.6-d,drive,2010.0,11.878779705812946,1,4,2
1817,volvo,s40,2.0-d,2.0-d,2006.0,11.767575435251748,1,1,3
1818,volvo,s40,2.0-t,1,2001.0,11.373674891823535,1,1,4
1819,volvo,s60,1.5-t3,advance,2015.0,12.54254845357358,1,1,1
1820,volvo,s60,1.5-t3,premium,2017.0,12.615525161870092,1,2,1
1821,volvo,s60,1.6,premium,2011.0,12.092349482427034,1,1,2
1822,volvo,s60,1.6,advance,2011.0,12.111767460549332,1,2,2
1823,volvo,s60,1.6-d,advance,2013.0,12.250094315624496,1,1,3
1824,volvo,s60,1.6-d,momentum,2014.0,12.323860125621126,1,2,3
1825,volvo,s60,1.6-d,premium,2014.0,12.367335994560943,1,3,3
1826,volvo,s60,1.6-d,r-design,2014.3333333333333,12.577639650232573,1,4,3
1827,volvo,s60,2.0-d,advance,2015.0,12.834683971615659,1,1,4
1828,volvo,s60,2.0-t,2.0-t,2005.0,11.77337250812753,1,1,5
1829,volvo,s60,2.0-t,sports,2008.0,12.154784614286667,1,2,5
1830,volvo,s60,2.5-r,1,2004.0,12.114510931441727,1,1,6
1831,volvo,s80,1.6-d,premium,2012.0,12.34148164933907,1,1,1
1832,volvo,s80,1.6-d,1.6-d,2014.0,12.502470376049185,1,2,1
1833,volvo,s80,1.6-d,advance,2014.0,12.628070334272698,1,3,1
1834,volvo,s80,1.6-t4,premium,2012.0,12.409017571151187,1,1,2
1835,volvo,s80,2.0-d,2.0-d,2011.0,12.128116509451258,1,1,3
1836,volvo,s80,2.0-t,1,2003.0,11.38224762833691,1,1,4
1837,volvo,s80,2.4-d5,vip,2007.0,11.974545082497436,1,1,5
1838,volvo,s80,2.4-d5,executive,2009.0,12.356649805075568,1,2,5
1839,volvo,s90,2.0-d-d5,inscription,2017.0,13.557090009381096,1,1,1
1840,volvo,v40,1.5-t3,inscription,2017.5,12.721443066395118,1,1,1
1841,volvo,v40,1.6-d,premium,2014.0,12.144202560946876,1,1,2
1842,volvo,v40,1.6-d,r-design,2014.0,12.451959593874655,1,2,2
1843,volvo,v40,1.6-d,advance,2015.0,12.577639650232573,1,3,2
1844,volvo,v40,1.6-t4,r-design,2013.0,12.524530013005734,1,1,3
1845,volvo,v40-cross-country,1.5-t3,advance,2018.0,12.740924714096538,1,1,1
1846,volvo,v40-cross-country,1.6-d,premium,2013.5,12.448353337258116,1,1,2
1847,volvo,v60,1.6-t4,t4,2012.0,12.425212191503038,1,1,1
1848,volvo,v60-cross-country,2.0-d4,2.0-d4,2020.0,13.638177736710496,1,1,1
